CS_PropertyID,rev_psf,Rent,leasing_rate,size,City_Market_Rent,stories,age,renovated,class,green_rating,LEED,amenities,Utility_Costs,class_a,class_b
313519,27.78624,30.15,92.16,71575,28.8,4,23,0,B,0,0,0,0.809839898,0,1
313521,25.9046,34,76.19,98801,28.53,3,17,0,A,0,0,1,0.809839898,1,0
70568,28.9636,35.15,82.4,68708,28.86,4,5,0,A,0,0,0,0.809839898,1,0
393574,23.484688,25.12,93.49,394151,19.42,23,53,1,A,1,0,1,-1.051909091,1,0
393517,14,14,100,22515,19.49,3,46,0,C,0,0,0,-1.054217715,0,0
393873,15,15,100,86257,19.41,9,29,1,B,0,0,1,-1.054217715,0,1
393439,13.08,16,81.75,48873,19.37,4,47,1,B,0,0,0,-1.054217715,0,1
393884,15.8496,16,99.06,168185,19.26,14,51,0,B,0,0,0,-1.054217715,0,1
393679,7.821,16.5,47.4,17287,19.66,3,120,1,C,0,0,0,-1.054217715,0,0
393841,14.983586,16.54,90.59,571468,19.22,28,25,0,A,0,0,1,-1.054217715,1,0
393587,15.7692,17,92.76,63890,19.57,7,25,0,B,0,0,0,-1.054217715,0,1
393843,8.181288,17.91,45.68,425104,19.37,28,50,1,B,0,0,1,-1.054217715,0,1
93102,14.7852,18,82.14,374948,19.51,14,43,1,B,0,0,1,-1.054217715,0,1
393583,16.0794,18,89.33,53226,19.7,10,44,1,B,0,0,0,-1.054217715,0,1
41968,11.9954,18.5,64.84,119155,19.43,12,35,0,B,0,0,1,-1.054217715,0,1
18213,16.753056,18.96,88.36,108862,19.54,10,25,0,B,0,0,1,-1.054217715,0,1
393570,16.8402,19.5,86.36,373496,19.36,28,28,0,A,0,0,1,-1.054217715,1,0
399246,19.333024,20.08,96.28,181385,19.28,12,16,0,B,0,0,0,-1.054217715,0,1
393565,17.500956,20.57,85.08,283553,19.68,30,35,1,A,0,0,1,-1.054217715,1,0
393829,20.4556,22,92.98,265521,19.76,12,24,0,A,0,0,1,-1.054217715,1,0
109073,19.1083,22.25,85.88,232000,19.59,22,53,0,B,0,0,1,-1.054217715,0,1
393561,22.563,23,98.1,94800,19.6,13,38,0,B,0,0,0,-1.054217715,0,1
741365,23,23,100,49000,19.17,3,42,0,B,0,0,1,-1.054217715,0,1
123616,23.7096,24,98.79,147100,19.68,18,25,0,A,0,0,1,-1.054217715,1,0
393595,21.59595,25.5,84.69,340872,19.71,32,25,0,A,0,0,1,-1.054217715,1,0
393579,19.307115,26.43,73.05,431963,19.28,27,35,1,A,0,0,1,-1.054217715,1,0
393856,31.5777,33,95.69,151425,19.66,16,32,0,B,0,0,1,-1.054217715,0,1
620105,34.689605,36.55,94.91,45239,19.34,3,23,0,B,0,0,0,-1.054217715,0,1
320906,34.493918,35.66,96.73,121179,34.58,15,19,0,A,1,0,0,0.808962754,1,0
320800,18.556616,19.76,93.91,65625,34.39,9,91,0,B,0,0,1,0.809839898,0,1
320882,18.81837,20.7,90.91,36135,34.6,5,98,1,B,0,0,1,0.809839898,0,1
320796,19.385865,22.95,84.47,23534,34.54,5,90,0,C,0,0,0,0.809839898,0,0
320726,23,23,100,216000,34.25,12,67,1,B,0,0,0,0.809839898,0,1
320642,24,24,100,53577,34.05,14,90,1,B,0,0,0,0.809839898,0,1
320922,24,24,100,13400,34.16,6,77,0,C,0,0,0,0.809839898,0,0
320573,20.8,26,80,22355,34.37,5,66,1,C,0,0,0,0.809839898,0,0
320635,19.4454,27,72.02,64955,34.42,7,83,1,C,0,0,0,0.809839898,0,0
320876,27,27,100,30000,34.71,7,80,0,C,0,0,0,0.809839898,0,0
320356,28,28,100,62260,34.73,11,99,1,B,0,0,0,0.809839898,0,1
323202,28.300486,29.23,96.82,24250,34.43,4,100,1,B,0,0,0,0.809839898,0,1
320719,23.13589,29.93,77.3,430523,34.44,25,52,1,B,0,0,1,0.809839898,0,1
44637,28.656,30,95.52,572041,34.55,22,85,0,B,0,0,0,0.809839898,0,1
89098,20.655,30,68.85,15832,34.56,6,99,1,B,0,0,0,0.809839898,0,1
402791,0,30,0,6000,34.73,3,99,0,C,0,0,0,0.809839898,0,0
36158,27.135595,30.37,89.35,128838,34.16,14,94,1,B,0,0,0,0.809839898,0,1
320640,30.0303,30.5,98.46,99465,34.57,21,85,0,B,0,0,0,0.809839898,0,1
320847,26.99865,31.5,85.71,19600,34.61,6,82,1,C,0,0,0,0.809839898,0,0
320439,29.49478,31.99,92.2,106000,34.52,11,94,1,B,0,0,0,0.809839898,0,1
320756,32.6568,33,98.96,65000,34.61,8,93,0,C,0,0,0,0.809839898,0,0
321423,33,33,100,19000,34.86,5,100,0,C,0,0,0,0.809839898,0,0
320434,32.713678,34.18,95.71,711000,34.8,48,21,0,A,0,0,0,0.809839898,1,0
320432,30.5187,34.5,88.46,89927,34.61,11,85,1,B,0,0,0,0.809839898,0,1
320723,31.3023,34.55,90.6,434569,34.41,22,115,1,B,0,0,0,0.809839898,0,1
43473,35,35,100,15150,34.55,6,100,1,B,0,0,0,0.809839898,0,1
320845,27.755,35,79.3,51086,34.4,16,81,1,B,0,0,0,0.809839898,0,1
320877,29.6975,35,84.85,33000,34.9,6,100,0,B,0,0,0,0.809839898,0,1
320799,23.234568,35.14,66.12,18021,34.54,7,79,1,C,0,0,0,0.809839898,0,0
320441,34.5664,35.2,98.2,265363,34.21,16,104,0,B,0,0,0,0.809839898,0,1
321023,31.4885,35.5,88.7,37544,34.56,10,97,0,B,0,0,0,0.809839898,0,1
320643,35.01,37.5,93.36,71345,34.73,15,100,1,B,0,0,1,0.809839898,0,1
320426,33.1474,38,87.23,240546,34.49,17,27,0,A,0,0,1,0.809839898,1,0
320630,31.578,38,83.1,623352,34.57,38,28,0,A,0,0,1,0.809839898,1,0
320600,36.7146,39,94.14,228470,34.83,22,21,0,A,0,0,1,0.809839898,1,0
87648,16.449048,39.56,41.58,180000,34.57,14,99,1,B,0,0,0,0.809839898,0,1
320637,33.2083,41.5,80.02,486711,34.03,42,32,0,A,0,0,0,0.809839898,1,0
320405,43,43,100,303645,34.67,18,48,1,A,0,0,1,0.809839898,1,0
320431,40.1808,44,91.32,51376,34.72,11,99,1,B,0,0,1,0.809839898,0,1
320628,41.8545,45,93.01,220000,34.64,26,21,0,A,0,0,1,0.809839898,1,0
320641,45.95,45.95,100,428420,34.52,30,29,0,A,0,0,1,0.809839898,1,0
320721,47.873175,50.25,95.27,56000,34.66,16,86,1,B,0,0,0,0.809839898,0,1
36160,55,55,100,43956,34.41,10,101,1,B,0,0,0,0.809839898,0,1
122010,57.7008,72,80.14,7050,34.74,3,101,0,C,0,0,0,0.809839898,0,0
89257,50.3285,85,59.21,186072,34.46,10,101,1,B,0,0,1,0.809839898,0,1
248584,23.739506,27.86,85.21,127866,31.71,9,16,0,A,1,0,1,0.808962754,1,0
248787,10.032,30,33.44,96000,31.78,7,31,1,A,0,0,1,0.809839898,1,0
248679,27.89592,31.2,89.41,106657,31.87,10,34,1,A,0,0,1,0.809839898,1,0
248447,29.924563,31.73,94.31,83588,31.93,6,18,0,A,0,0,0,0.809839898,1,0
638450,10.9857,33,33.29,15675,31.15,2,17,0,B,0,0,0,0.809839898,0,1
248608,21.16638,34.2,61.89,319864,31.87,16,21,0,A,0,0,1,0.809839898,1,0
248250,42,42,100,5000,31.77,2,64,1,B,0,0,0,0.809839898,0,1
252175,35.721,42,85.05,46043,31.64,3,16,0,A,0,0,1,0.809839898,1,0
279603,25.2,25.2,100,50841,27.03,2,22,0,B,1,0,1,0.808962754,0,1
290805,7.1196,12,59.33,30800,27.12,2,25,1,B,0,0,0,0.809839898,0,1
279607,21.020328,21.48,97.86,43456,26.86,2,22,0,B,0,0,1,0.809839898,0,1
279605,14.1615,27,52.45,102910,26.83,2,28,0,B,0,0,0,0.809839898,0,1
280865,23.5386,27,87.18,100461,26.99,1,27,0,B,0,0,0,0.809839898,0,1
279606,29.3673,31.8,92.35,51593,26.73,2,22,0,B,0,0,1,0.809839898,0,1
279899,21.82752,31.8,68.64,52140,27.05,2,23,0,B,0,0,0,0.809839898,0,1
246751,25.975572,28.37,91.56,228926,26.42,12,36,0,B,1,0,1,0.808962754,0,1
248517,20.28003,22.71,89.3,181803,26.42,17,39,0,B,0,0,1,0.809839898,0,1
248410,22.98582,23.4,98.23,157683,26.67,14,31,1,A,0,0,1,0.809839898,1,0
248169,26.4,26.4,100,77518,26.6,5,22,0,A,0,0,1,0.809839898,1,0
248199,25.70304,26.4,97.36,77518,25.94,5,22,0,A,0,0,1,0.809839898,1,0
248232,1.77936,26.4,6.74,61230,26.25,5,22,0,A,0,0,1,0.809839898,1,0
248093,24.155134,27.98,86.33,229932,26.11,15,24,0,A,0,0,1,0.809839898,1,0
246737,26.41275,29.25,90.3,573300,26.62,27,19,0,A,0,0,1,0.809839898,1,0
279599,20.69544,31.8,65.08,36618,27.09,2,22,0,B,1,0,1,0.808962754,0,1
290805,7.1196,12,59.33,30800,26.84,2,25,1,B,0,0,0,0.809839898,0,1
279607,21.020328,21.48,97.86,43456,26.53,2,22,0,B,0,0,1,0.809839898,0,1
279605,14.1615,27,52.45,102910,27,2,28,0,B,0,0,0,0.809839898,0,1
280865,23.5386,27,87.18,100461,27.55,1,27,0,B,0,0,0,0.809839898,0,1
279606,29.3673,31.8,92.35,51593,27.16,2,22,0,B,0,0,1,0.809839898,0,1
279899,21.82752,31.8,68.64,52140,26.97,2,23,0,B,0,0,0,0.809839898,0,1
246899,43.5465,45,96.77,233862,36.49,17,18,0,A,1,0,1,0.808962754,1,0
1571714,21.3,21.3,100,3040,36.03,1,61,0,C,0,0,0,0.809839898,0,0
246902,46.2,46.2,100,237034,35.71,11,23,0,A,0,0,1,0.809839898,1,0
381788,17.232467,19.43,88.69,235000,24.21,18,20,1,A,1,0,1,-0.196562,1,0
381785,17.3358,18,96.31,101583,24.15,10,22,1,A,0,0,0,-0.191080175,1,0
381368,22.241222,28.54,77.93,64213,23.97,8,25,0,B,0,0,1,-0.191080175,0,1
381372,24.1475,32.5,74.3,66400,24.32,6,24,0,B,0,0,0,-0.191080175,0,1
246993,47.34486,49.8,95.07,235760,49.58,15,22,0,A,1,0,1,0.808962754,1,0
246995,33,33,100,33600,50.09,3,30,0,B,0,0,1,0.809839898,0,1
256473,35.6175,45,79.15,88338,49.99,6,37,0,A,0,0,0,0.809839898,1,0
254216,44.064,51,86.4,32450,49.95,3,15,0,B,0,0,0,0.809839898,0,1
246972,50.4738,54,93.47,343421,49.7,19,22,0,A,0,0,1,0.809839898,1,0
340423,33.27828,34.6,96.18,151803,23.86,14,19,0,A,1,0,0,0.808962754,1,0
346217,10.128,15,67.52,26475,23.9,3,41,0,B,0,0,0,0.809839898,0,1
38484,7.98,15.96,50,6000,24.12,2,23,0,C,0,0,0,0.809839898,0,0
340455,18.5913,19.5,95.34,48000,23.76,5,27,0,B,0,0,0,0.809839898,0,1
340501,9.769326,20.58,47.47,12517,23.97,4,30,0,B,0,0,0,0.809839898,0,1
340473,19.487348,22.18,87.86,42725,23.99,5,72,1,B,0,0,0,0.809839898,0,1
340476,20.121563,22.33,90.11,43533,24.04,5,98,1,B,0,0,0,0.809839898,0,1
4384675,22.09092,22.8,96.89,67475,24.02,7,92,0,B,0,0,0,0.809839898,0,1
340429,22.021187,23.33,94.39,114000,24.07,10,96,1,B,0,0,0,0.809839898,0,1
341001,0,24,0,84997,24.08,6,30,0,B,0,0,0,0.809839898,0,1
37663,23.4738,25.2,93.15,26000,24.05,5,57,1,C,0,0,0,0.809839898,0,0
37660,20.610018,25.74,80.07,73000,23.9,14,83,1,C,0,0,0,0.809839898,0,0
340410,24.34026,29.4,82.79,336104,24.23,28,18,0,A,0,0,1,0.809839898,1,0
340424,28.495035,30.33,93.95,168995,23.84,14,23,0,A,0,0,1,0.809839898,1,0
340427,32.3961,33,98.17,171679,23.61,10,83,1,A,0,0,0,0.809839898,1,0
341007,22.506,33,68.2,6290,24.29,2,26,0,C,0,0,0,0.809839898,0,0
340417,87.34089,89.7,97.37,245000,24.14,18,17,0,A,0,0,1,0.809839898,1,0
280260,27.486,30,91.62,212776,19.67,10,21,0,A,1,0,1,0.808962754,1,0
280874,13.5408,18.6,72.8,24503,19.5,2,30,0,B,0,0,0,0.809839898,0,1
5691709,18.95652,19.8,95.74,30000,19.94,1,31,0,C,0,0,0,0.809839898,0,0
378962,19.9232,22,90.56,225500,21.19,21,16,0,A,1,0,1,-0.196562,1,0
378936,10.708875,14.25,75.15,51042,21.14,6,21,0,B,0,0,0,-0.191080175,0,1
378927,13.4057,17.41,77,165757,21.27,11,24,0,A,0,0,1,-0.191080175,1,0
734344,2.9502,18,16.39,21528,21.24,2,18,0,B,0,0,0,-0.191080175,0,1
378959,15.435134,18.61,82.94,342686,21.28,24,26,1,A,0,0,1,-0.191080175,1,0
378965,14.4286,19,75.94,325583,21.14,24,21,1,A,0,0,1,-0.191080175,1,0
378983,13.43559,19.18,70.05,87741,21.21,8,60,1,A,0,0,0,-0.191080175,1,0
722738,12.568,20,62.84,2823,21.42,1,33,0,B,0,0,0,-0.191080175,0,1
378939,18.326022,20.46,89.57,276572,21.2,28,35,1,A,0,0,1,-0.191080175,1,0
667614,0.1518,22,0.69,14400,21.25,2,94,1,B,0,0,0,-0.191080175,0,1
378897,13.502125,22.75,59.35,180603,21.61,11,21,1,A,0,0,0,-0.191080175,1,0
385016,19.794016,23.32,84.88,177080,21.56,21,6,0,A,0,0,0,-0.191080175,1,0
430369,24.514485,25.71,95.35,454115,20.97,23,5,0,A,0,0,1,-0.191080175,1,0
14444,0,26,0,1800,21.14,1,40,1,C,0,0,0,-0.191080175,0,0
378870,21.218784,26.56,79.89,63228,21.01,9,70,1,B,0,0,1,-0.191080175,0,1
378956,23.222408,28.88,80.41,338089,21.15,19,23,0,A,0,0,1,-0.191080175,1,0
279749,32.0826,33,97.22,158082,25.24,9,25,0,A,1,0,1,0.808962754,1,0
279972,5.784775,22.91,25.25,45023,25.37,2,38,0,C,0,0,0,0.809839898,0,0
279918,21.60126,24.6,87.81,35546,24.97,3,32,0,B,0,0,1,0.809839898,0,1
279939,21.46596,24.6,87.26,30932,24.84,2,31,0,B,0,0,1,0.809839898,0,1
281274,25.06,25.06,100,11106,25.57,1,42,0,C,0,0,0,0.809839898,0,0
42422,25.2,25.2,100,32535,25.49,4,32,1,C,0,0,0,0.809839898,0,0
280504,24.5241,31,79.11,20016,24.99,2,25,0,B,0,0,1,0.809839898,0,1
280496,32.37372,34.2,94.66,34714,25.29,2,26,0,B,0,0,1,0.809839898,0,1
280501,39.798164,42.28,94.13,285944,25.21,15,20,0,A,0,0,1,0.809839898,1,0
247998,18.40128,38.4,47.92,150144,35.82,10,21,0,A,1,0,0,0.808962754,1,0
107144,33,33,100,33356,36.01,4,39,0,B,0,0,0,0.809839898,0,1
246921,32.05332,32.4,98.93,189234,32.48,11,31,1,A,1,0,1,0.808962754,1,0
249812,0,31.8,0,10000,32.49,2,34,0,B,0,0,0,0.809839898,0,1
253688,24.3111,31.8,76.45,10000,32.51,2,45,0,C,0,0,0,0.809839898,0,0
249821,33,33,100,12644,32.41,2,31,0,C,0,0,0,0.809839898,0,0
83684,52.039414,53.33,97.58,79490,32.21,11,29,1,A,0,0,1,0.809839898,1,0
247496,6.32016,25.2,25.08,250023,25.49,3,22,0,A,1,0,1,0.808962754,1,0
27059,24.01308,25.2,95.29,30795,25.3,2,22,1,B,0,0,0,0.809839898,0,1
247507,22.49604,25.2,89.27,31512,25.06,2,22,1,B,0,0,0,0.809839898,0,1
196638,17.325,21,82.5,103986,21.03,7,18,0,A,1,0,0,0.808962754,1,0
197413,13.2,13.2,100,44282,21.39,1,27,0,C,0,0,0,0.809839898,0,0
197478,16.827906,18.58,90.57,57100,20.88,3,23,0,A,0,0,0,0.809839898,1,0
197436,14.997472,18.86,79.52,63333,20.84,3,21,0,B,0,0,0,0.809839898,0,1
197423,16.557664,19.28,85.88,34387,20.66,2,27,0,B,0,0,0,0.809839898,0,1
197476,14.1078,21,67.18,62643,21.21,3,21,0,B,0,0,0,0.809839898,0,1
197439,13.36218,22.2,60.19,51108,20.97,5,24,0,B,0,0,0,0.809839898,0,1
630339,11.11776,22.2,50.08,27044,21.09,2,4,0,B,0,0,0,0.809839898,0,1
644499,22.24134,28.2,78.87,11122,20.52,2,27,0,B,0,0,0,0.809839898,0,1
197763,23.0904,27,85.52,112083,27.29,6,18,0,A,1,0,1,0.808962754,1,0
814564,9.65952,23.4,41.28,8197,26.54,1,2,0,B,0,0,0,0.809839898,0,1
197749,20.2824,27,75.12,149158,26.76,8,17,0,A,0,0,1,0.809839898,1,0
197771,23.9409,27,88.67,27049,26.83,2,17,0,B,0,0,0,0.809839898,0,1
1333240,21.5568,27,79.84,38000,27.21,2,1,0,B,0,0,0,0.809839898,0,1
1221410,23.682339,27.99,84.61,53279,26.32,3,1,0,A,0,0,0,0.809839898,1,0
619021,26.82948,28.2,95.14,52913,26.83,3,3,0,A,0,0,0,0.809839898,1,0
1304116,16.3782,18,90.99,541636,12.26,36,20,0,A,1,0,1,-0.50606204,1,0
1555450,11,11,100,25288,11.89,3,97,1,C,0,0,0,-0.510217167,0,0
1300312,11.9268,12,99.39,526041,11.87,28,25,0,B,0,0,0,-0.510217167,0,1
247279,32.87908,34.45,95.44,223000,30.88,6,21,0,A,1,0,1,0.808962754,1,0
247289,22.8,22.8,100,35113,30.81,3,47,1,B,0,0,1,0.809839898,0,1
247275,27.765556,30.94,89.74,135000,31.05,8,39,1,A,0,0,1,0.809839898,1,0
380386,26.631,27.5,96.84,254808,27.66,13,23,0,A,1,0,1,-0.196562,1,0
380177,13.8483,27,51.29,12319,27.64,2,34,0,B,0,0,0,-0.191080175,0,1
1253968,22.5,30,75,6000,27.3,1,43,1,C,0,0,0,-0.191080175,0,0
247564,26.90829,31.95,84.22,58600,32.66,2,26,0,B,1,0,0,0.808962754,0,1
247541,0,33.6,0,24670,33.27,1,21,0,B,0,0,1,0.809839898,0,1
247537,28.7448,33.6,85.55,21740,33.74,1,23,0,B,1,0,1,0.808962754,0,1
247541,0,33.6,0,24670,33.63,1,21,0,B,0,0,1,0.809839898,0,1
334382,33.7974,42,80.47,185285,42.85,6,22,0,A,1,0,1,0.808962754,1,0
334381,22.607571,23.73,95.27,165000,43.09,5,16,0,A,0,0,1,0.809839898,1,0
334398,0,24,0,45792,42.65,1,12,0,A,0,0,0,0.809839898,1,0
334375,32.3817,39,83.03,8454,42.98,1,24,1,B,0,0,0,0.809839898,0,1
54132,43.97,43.97,100,114531,43.38,4,21,0,A,0,0,0,0.809839898,1,0
54057,47.8635,51,93.85,116322,43.04,6,22,0,A,0,0,1,0.809839898,1,0
334383,49.032,54,90.8,198494,42.93,6,18,0,A,0,0,1,0.809839898,1,0
532056,63.69,66,96.5,194489,43.18,8,6,0,A,0,0,0,0.809839898,1,0
606663,18.25,18.25,100,214000,14.59,7,6,0,A,1,0,1,-0.237235312,1,0
790268,0,14.5,0,427383,14.81,3,21,1,A,0,0,0,-0.240760722,1,0
790281,0.00145,14.5,0.01,427383,14.25,2,21,1,A,0,0,0,-0.240760722,1,0
279931,30.51666,34.2,89.23,149665,24.93,8,21,0,A,1,0,1,0.808962754,1,0
281033,19.4775,21,92.75,21000,24.46,2,36,0,B,0,0,0,0.809839898,0,1
279972,5.784775,22.91,25.25,45023,24.77,2,38,0,C,0,0,0,0.809839898,0,0
281027,18.843692,23.59,79.88,18031,24.56,2,37,0,B,0,0,0,0.809839898,0,1
280030,2.93664,24.15,12.16,41000,24.48,2,28,0,B,0,0,1,0.809839898,0,1
279918,21.60126,24.6,87.81,35546,24.79,3,32,0,B,0,0,1,0.809839898,0,1
279939,21.46596,24.6,87.26,30932,24.51,2,31,0,B,0,0,1,0.809839898,0,1
279975,24.6,24.6,100,54801,24.41,4,28,0,B,0,0,1,0.809839898,0,1
30551,27.281583,32.13,84.91,67241,24.54,4,27,1,A,0,0,1,0.809839898,1,0
279740,23.9659,33.5,71.54,231600,24.28,17,20,0,A,0,0,1,0.809839898,1,0
279973,33.89904,34.2,99.12,99593,24.65,5,21,0,A,0,0,1,0.809839898,1,0
287940,38.4,38.4,100,144432,24.4,10,21,0,A,0,0,1,0.809839898,1,0
248043,44.56296,46.8,95.22,108007,39.08,3,28,0,A,1,0,1,0.808962754,1,0
248070,34.2,34.2,100,62891,38.88,3,27,0,A,0,0,1,0.809839898,1,0
248002,33.184476,34.92,95.03,44366,38.97,3,28,0,B,0,0,0,0.809839898,0,1
248078,35.4,35.4,100,85000,38.85,3,27,0,A,0,0,1,0.809839898,1,0
248063,32.0346,39,82.14,144146,38.76,3,27,0,A,0,0,1,0.809839898,1,0
251243,34.80648,45.6,76.33,36000,38.92,2,52,1,B,0,0,0,0.809839898,0,1
248028,38.9112,46.5,83.68,93400,38.96,2,20,0,B,0,0,0,0.809839898,0,1
205700,10.36035,19.5,53.13,214065,17.95,5,7,0,A,1,0,1,-0.888879223,1,0
204423,0,16.5,0,172000,17.62,3,35,1,B,0,0,1,-0.889106707,0,1
204545,5.6718,17.25,32.88,63169,18.02,3,37,1,C,0,0,0,-0.889106707,0,0
206507,10.031,17.5,57.32,18883,18.02,1,39,1,B,0,0,0,-0.889106707,0,1
41660,12.033,18,66.85,57617,18.19,2,35,0,B,0,0,0,-0.889106707,0,1
204428,12.4722,18,69.29,45000,18.31,3,38,1,B,0,0,0,-0.889106707,0,1
204400,14.3298,19,75.42,86511,18.11,3,37,1,B,0,0,0,-0.889106707,0,1
204397,14.639625,19.25,76.05,70497,18.18,3,34,1,B,0,0,0,-0.889106707,0,1
204411,11.27245,21.5,52.43,70729,17.98,3,38,1,B,0,0,0,-0.889106707,0,1
144357,17.73525,19.5,90.95,233225,21.28,31,37,1,B,1,0,1,-0.888879223,0,1
145029,6.778164,8.44,80.31,16250,21.16,4,107,1,C,0,0,1,-0.889106707,0,0
1588,13.962,15,93.08,39761,21.1,13,83,1,C,0,0,0,-0.889106707,0,0
144332,14.3517,16.5,86.98,770191,21.31,38,35,1,A,0,0,1,-0.889106707,1,0
144382,14.23422,16.59,85.8,938314,20.95,26,80,1,B,0,0,1,-0.889106707,0,1
144498,15.6902,19,82.58,93610,21.51,13,79,1,C,0,0,1,-0.889106707,0,0
144898,15.6161,19,82.19,44621,21.3,4,135,1,C,0,0,1,-0.889106707,0,0
144400,17.152164,19.56,87.69,226550,20.85,23,93,1,C,0,0,1,-0.889106707,0,0
144317,18.405581,19.87,92.63,1164000,21.45,40,25,0,A,0,0,1,-0.889106707,1,0
144344,19.47,20,97.35,770299,21.23,36,17,0,A,0,0,1,-0.889106707,1,0
145034,4.47,20,22.35,13909,21.13,4,77,0,C,0,0,1,-0.889106707,0,0
1583,17.896208,20.24,88.42,845247,21.17,36,24,0,A,0,0,1,-0.889106707,1,0
144660,19.243235,20.57,93.55,108000,21.4,7,98,1,B,0,0,0,-0.889106707,0,1
144374,19.1331,21,91.11,483497,21.12,28,20,0,A,0,0,1,-0.889106707,1,0
144339,20.740454,21.14,98.11,643503,20.97,36,16,0,A,0,0,1,-0.889106707,1,0
144731,13.634116,21.29,64.04,71478,21.29,6,117,1,B,0,0,1,-0.889106707,0,1
144367,20.311488,21.48,94.56,540676,21.1,30,21,1,A,0,0,1,-0.889106707,1,0
53227,18.905364,21.96,86.09,920000,21.34,45,24,0,A,0,0,1,-0.889106707,1,0
144380,21.3796,22,97.18,546835,21.26,26,78,1,C,0,0,1,-0.889106707,0,0
102828,5.2689,22.75,23.16,37480,21.3,6,112,1,C,0,0,0,-0.889106707,0,0
144316,22.0984,23,96.08,1131622,21.21,40,23,0,A,0,0,1,-0.889106707,1,0
144438,17.9285,23,77.95,979000,21.31,20,84,1,B,0,0,1,-0.889106707,0,1
144399,21.924,24,91.35,243147,21.33,23,80,1,B,0,0,1,-0.889106707,0,1
144733,0,24,0,20400,21.35,6,80,1,C,0,0,0,-0.889106707,0,0
144420,16.745555,24.55,68.21,206000,21.3,22,81,0,C,0,0,1,-0.889106707,0,0
149957,16.685,25,66.74,48100,21.27,6,101,1,C,0,0,0,-0.889106707,0,0
144554,22.86155,26.5,86.27,130022,21.45,10,46,1,B,0,0,1,-0.889106707,0,1
144480,26.169,27.5,95.16,1208000,20.72,23,30,1,B,0,0,1,-0.889106707,0,1
144393,25.762005,27.55,93.51,617114,21.18,24,27,1,B,0,0,1,-0.889106707,0,1
144302,29.324946,31.22,93.93,1045659,21.51,44,78,1,B,0,0,1,-0.889106707,0,1
420025,22.28275,24.5,90.95,159212,18.51,6,10,0,A,1,0,0,-0.237235312,1,0
409704,6.0025,17.5,34.3,223498,18.98,10,24,1,B,0,0,1,-0.240760722,0,1
420253,9.93635,18.5,53.71,104804,18.61,4,9,0,B,0,0,0,-0.240760722,0,1
420621,19.109405,19.43,98.35,200167,19.12,7,5,0,A,0,0,0,-0.240760722,1,0
248647,18.9126,21,90.06,322093,16.58,10,25,1,A,1,0,1,0.808962754,1,0
248660,14.1077,14.2,99.35,232005,16.81,7,38,1,B,0,0,1,0.809839898,0,1
42217,6.76872,16.8,40.29,357817,16.92,13,24,1,A,0,0,1,0.809839898,1,0
409977,19.537386,20.57,94.98,464470,19.22,18,21,0,A,1,0,1,-0.237235312,1,0
41769,15.8433,16.5,96.02,57507,19.21,4,24,0,B,0,0,0,-0.240760722,0,1
409592,16.8844,17,99.32,168953,19.27,10,26,0,A,0,0,1,-0.240760722,1,0
409744,15.6484,17.75,88.16,50812,19.35,5,26,1,B,0,0,0,-0.240760722,0,1
410032,10.774225,19.25,55.97,282950,19.05,15,21,1,A,0,0,1,-0.240760722,1,0
1490991,18.104,20,90.52,11163,19.34,1,28,0,C,0,0,0,-0.240760722,0,0
409623,12.97955,21.5,60.37,34346,19.51,2,27,0,B,0,0,0,-0.240760722,0,1
340414,25.10364,28.2,89.02,326306,26,19,18,0,A,1,0,0,0.808962754,1,0
341018,14.07456,16.2,86.88,10000,25.95,2,47,0,C,0,0,0,0.809839898,0,0
340455,18.5913,19.5,95.34,48000,25.61,5,27,0,B,0,0,0,0.809839898,0,1
37705,15.50538,19.8,78.31,28747,25.58,2,87,0,B,0,0,0,0.809839898,0,1
341005,16.1469,21,76.89,12115,25.77,2,28,0,C,0,0,0,0.809839898,0,0
340441,20.35376,21.38,95.2,72971,25.56,7,24,0,B,0,0,0,0.809839898,0,1
37663,23.4738,25.2,93.15,26000,25.94,5,57,1,C,0,0,0,0.809839898,0,0
37660,20.610018,25.74,80.07,73000,26.05,14,83,1,C,0,0,0,0.809839898,0,0
342190,25.8,25.8,100,12000,26.09,2,22,1,B,0,0,0,0.809839898,0,1
37666,11.27436,28.2,39.98,45202,25.63,4,21,0,B,0,0,0,0.809839898,0,1
1352567,0,30.41,0,54000,25.73,4,32,1,B,0,0,1,0.809839898,0,1
340427,32.3961,33,98.17,171679,25.86,10,83,1,A,0,0,0,0.809839898,1,0
341007,22.506,33,68.2,6290,25.88,2,26,0,C,0,0,0,0.809839898,0,0
340413,34.07964,34.8,97.93,248016,25.63,22,8,0,A,0,0,1,0.809839898,1,0
340417,87.34089,89.7,97.37,245000,26.12,18,17,0,A,0,0,1,0.809839898,1,0
234037,19.44052,19.55,99.44,428629,19.76,17,36,0,B,1,0,1,-0.237235312,0,1
91251,0,9.6,0,71000,19.71,10,77,1,C,0,0,0,-0.240760722,0,0
233981,5.562,12,46.35,203888,19.65,23,98,1,C,0,0,1,-0.240760722,0,0
119911,7.167,15,47.78,218511,19.68,21,26,1,B,0,0,1,-0.240760722,0,1
233995,13.995,15,93.3,507247,20.04,21,52,1,B,0,0,1,-0.240760722,0,1
233953,11.89935,15.5,76.77,599107,20.14,27,81,1,B,0,0,1,-0.240760722,0,1
