org,year,survey,bush,state,edu,age,female,black,weight
cbsnyt,7,9158,1,WI,SomeColl,65plus,0,0,914
cbsnyt,7,9158,1,MO,HS,18to29,0,0,4260
cbsnyt,7,9158,1,VA,SomeColl,65plus,1,0,709
cbsnyt,7,9158,0,DC,SomeColl,30to44,1,1,439
cbsnyt,7,9158,0,CA,HS,18to29,1,0,614
cbsnyt,7,9158,0,NY,Bacc,18to29,0,0,421
cbsnyt,7,9158,0,TX,HS,30to44,1,0,790
cbsnyt,7,9158,0,AZ,HS,18to29,0,0,1558
cbsnyt,7,9158,0,MI,SomeColl,45to64,1,0,344
cbsnyt,7,9158,1,NE,SomeColl,18to29,1,0,922
cbsnyt,7,9158,0,MO,HS,45to64,1,1,1242
cbsnyt,7,9158,0,AZ,Bacc,45to64,1,0,764
cbsnyt,7,9158,0,CA,Bacc,30to44,0,0,388
cbsnyt,7,9158,1,VA,SomeColl,30to44,0,0,755
cbsnyt,7,9158,1,MN,HS,30to44,1,0,804
cbsnyt,7,9158,1,MI,NoHS,18to29,1,0,1679
cbsnyt,7,9158,1,CA,Bacc,30to44,1,0,612
cbsnyt,7,9158,1,CA,Bacc,18to29,1,0,546
cbsnyt,7,9158,1,IA,SomeColl,45to64,1,0,688
cbsnyt,7,9158,1,WA,Bacc,65plus,1,0,348
cbsnyt,7,9158,1,OH,Bacc,30to44,0,0,707
cbsnyt,7,9158,1,PA,Bacc,30to44,1,0,558
cbsnyt,7,9158,0,WA,HS,30to44,0,0,560
cbsnyt,7,9158,0,FL,Bacc,18to29,1,0,652
cbsnyt,7,9158,1,NY,NoHS,45to64,0,0,2727
cbsnyt,7,9158,0,FL,SomeColl,65plus,1,0,354
cbsnyt,7,9158,1,FL,HS,18to29,1,0,275
cbsnyt,7,9158,1,MI,HS,18to29,1,0,1120
cbsnyt,7,9158,1,AL,HS,30to44,1,0,395
cbsnyt,7,9158,1,MT,SomeColl,30to44,0,0,842
cbsnyt,7,9158,0,IN,HS,45to64,0,0,1068
cbsnyt,7,9158,1,MI,HS,45to64,0,0,1068
cbsnyt,7,9158,0,OH,Bacc,18to29,1,1,489
cbsnyt,7,9158,1,IN,HS,30to44,1,0,804
cbsnyt,7,9158,0,CO,Bacc,30to44,0,0,388
cbsnyt,7,9158,0,CA,NoHS,18to29,0,0,779
cbsnyt,7,9158,0,PA,NoHS,65plus,0,0,1346
cbsnyt,7,9158,NA,FL,HS,65plus,0,0,1116
cbsnyt,7,9158,1,NY,HS,45to64,1,0,2528
cbsnyt,7,9158,1,UT,Bacc,18to29,0,0,923
cbsnyt,7,9158,1,CA,Bacc,30to44,0,0,776
cbsnyt,7,9158,1,CA,HS,30to44,0,0,1119
cbsnyt,7,9158,1,CO,HS,18to29,0,0,2337
cbsnyt,7,9158,0,IL,SomeColl,45to64,1,0,344
cbsnyt,7,9158,0,WI,HS,30to44,0,0,510
cbsnyt,7,9158,0,OH,SomeColl,30to44,0,0,768
cbsnyt,7,9158,0,CA,HS,45to64,1,0,693
cbsnyt,7,9158,1,NY,Bacc,18to29,1,0,332
cbsnyt,7,9158,1,MS,Bacc,45to64,1,0,342
cbsnyt,7,9158,1,CA,Bacc,18to29,0,0,923
cbsnyt,7,9158,0,CO,HS,45to64,1,0,924
cbsnyt,7,9158,1,DE,HS,45to64,0,0,1049
cbsnyt,7,9158,1,TN,SomeColl,45to64,1,0,338
cbsnyt,7,9158,0,NJ,HS,18to29,0,0,2132
cbsnyt,7,9158,0,MA,Bacc,30to44,0,0,354
cbsnyt,7,9158,1,NY,SomeColl,45to64,1,0,689
cbsnyt,7,9158,0,MN,SomeColl,30to44,0,0,384
cbsnyt,7,9158,0,MD,Bacc,30to44,1,1,809
cbsnyt,7,9158,0,CA,Bacc,65plus,0,0,1323
cbsnyt,7,9158,0,SC,NoHS,65plus,1,0,1042
cbsnyt,7,9158,0,WA,HS,30to44,0,0,560
cbsnyt,7,9158,1,FL,Bacc,45to64,0,0,1302
cbsnyt,7,9158,0,CA,SomeColl,30to44,1,0,332
cbsnyt,7,9158,1,WV,HS,30to44,0,0,1003
cbsnyt,7,9158,1,CA,SomeColl,18to29,1,0,2529
cbsnyt,7,9158,1,TX,NoHS,45to64,1,0,2111
cbsnyt,7,9158,1,CA,HS,18to29,1,1,1813
cbsnyt,7,9158,1,TX,SomeColl,18to29,1,0,1360
cbsnyt,7,9158,1,GA,Bacc,18to29,1,0,652
cbsnyt,7,9158,1,PA,HS,65plus,1,0,1345
cbsnyt,7,9158,0,NY,SomeColl,18to29,0,0,1171
cbsnyt,7,9158,0,IN,NoHS,18to29,1,0,2239
cbsnyt,7,9158,0,MN,SomeColl,18to29,1,0,461
cbsnyt,7,9158,1,MN,Bacc,30to44,0,0,707
cbsnyt,7,9158,1,ME,HS,18to29,0,0,1422
cbsnyt,7,9158,0,TX,Bacc,45to64,1,0,1027
cbsnyt,7,9158,0,NY,NoHS,65plus,0,0,2691
cbsnyt,7,9158,0,NM,NoHS,30to44,1,0,2019
cbsnyt,7,9158,1,CA,NoHS,18to29,0,0,1558
cbsnyt,7,9158,1,NY,HS,18to29,0,0,2132
cbsnyt,7,9158,1,TX,Bacc,30to44,0,0,348
cbsnyt,7,9158,0,MI,HS,45to64,1,0,842
cbsnyt,7,9158,0,NY,Bacc,30to44,1,0,279
cbsnyt,7,9158,1,OR,Bacc,65plus,1,0,695
cbsnyt,7,9158,1,CA,Bacc,45to64,0,0,969
cbsnyt,7,9158,0,KS,HS,30to44,1,0,402
cbsnyt,7,9158,1,LA,HS,30to44,1,0,790
cbsnyt,7,9158,1,NC,NoHS,30to44,1,0,1808
cbsnyt,7,9158,1,IA,HS,65plus,0,0,568
cbsnyt,7,9158,0,AL,Bacc,45to64,1,0,684
cbsnyt,7,9158,0,OK,HS,30to44,1,0,395
cbsnyt,7,9158,0,PA,SomeColl,18to29,1,0,923
cbsnyt,7,9158,1,NJ,Bacc,45to64,0,0,442
cbsnyt,7,9158,0,IA,SomeColl,45to64,0,0,436
cbsnyt,7,9158,0,OH,NoHS,30to44,1,0,2759
cbsnyt,7,9158,1,PA,Bacc,30to44,0,0,708
cbsnyt,7,9158,0,LA,HS,30to44,1,1,1166
cbsnyt,7,9158,0,KY,HS,18to29,0,0,1396
cbsnyt,7,9158,1,SC,Bacc,65plus,1,0,311
cbsnyt,7,9158,0,PA,Bacc,18to29,0,0,421
cbsnyt,7,9158,0,MI,HS,30to44,1,0,402
cbsnyt,7,9158,0,CT,Bacc,30to44,1,0,558
cbsnyt,7,9158,0,WA,HS,18to29,1,0,1229
cbsnyt,7,9158,1,NC,SomeColl,30to44,0,0,755
cbsnyt,7,9158,0,NY,Bacc,45to64,1,0,1045
cbsnyt,7,9158,1,AR,HS,30to44,0,0,1003
cbsnyt,7,9158,1,CT,Bacc,18to29,1,0,664
cbsnyt,7,9158,1,NY,Bacc,30to44,0,0,354
cbsnyt,7,9158,1,IL,HS,30to44,1,0,402
cbsnyt,7,9158,0,FL,SomeColl,30to44,1,0,595
cbsnyt,7,9158,NA,MI,HS,18to29,1,0,560
cbsnyt,7,9158,1,TX,Bacc,65plus,1,0,623
cbsnyt,7,9158,1,WA,SomeColl,65plus,1,0,396
cbsnyt,7,9158,0,IL,Bacc,45to64,0,0,442
cbsnyt,7,9158,1,CA,Bacc,30to44,1,0,612
cbsnyt,7,9158,0,ID,HS,30to44,1,0,441
cbsnyt,7,9158,1,TN,Bacc,45to64,0,0,868
cbsnyt,7,9158,1,PA,HS,65plus,0,0,1137
cbsnyt,7,9158,0,NM,HS,45to64,1,0,924
cbsnyt,7,9158,1,VA,SomeColl,18to29,1,0,906
cbsnyt,7,9158,1,OH,HS,30to44,0,0,510
cbsnyt,7,9158,0,NY,Bacc,18to29,0,0,421
cbsnyt,7,9158,1,NH,HS,30to44,1,0,805
cbsnyt,7,9158,1,KY,SomeColl,18to29,0,0,2299
cbsnyt,7,9158,1,NY,HS,18to29,0,0,2843
cbsnyt,7,9158,1,MO,SomeColl,45to64,0,0,872
cbsnyt,7,9158,1,CA,HS,18to29,1,0,1229
cbsnyt,7,9158,0,CA,Bacc,30to44,1,1,451
cbsnyt,7,9158,0,MA,SomeColl,65plus,1,0,722
cbsnyt,7,9158,0,ME,Bacc,18to29,1,0,664
cbsnyt,7,9158,1,MI,Bacc,30to44,0,0,707
cbsnyt,7,9158,0,IL,SomeColl,30to44,0,0,768
cbsnyt,7,9158,1,IL,HS,30to44,1,0,804
cbsnyt,7,9158,0,VA,Bacc,18to29,0,0,826
cbsnyt,7,9158,0,OH,HS,18to29,1,0,1120
cbsnyt,7,9158,1,OH,SomeColl,30to44,1,0,605
cbsnyt,7,9158,1,MS,Bacc,30to44,1,0,548
cbsnyt,7,9158,1,TX,NoHS,65plus,0,0,1321
cbsnyt,7,9158,0,IL,HS,65plus,1,0,1343
cbsnyt,7,9158,0,PA,HS,18to29,1,0,1121
cbsnyt,7,9158,0,NY,Bacc,18to29,1,0,664
cbsnyt,7,9158,0,OR,HS,30to44,1,0,882
cbsnyt,7,9158,0,IA,NoHS,45to64,1,0,2148
cbsnyt,7,9158,0,WA,SomeColl,45to64,0,0,479
cbsnyt,7,9158,1,WI,HS,18to29,1,0,560
cbsnyt,7,9158,1,PA,HS,45to64,1,0,421
cbsnyt,7,9158,0,NY,HS,30to44,1,0,805
cbsnyt,7,9158,0,WI,HS,30to44,1,0,804
cbsnyt,7,9158,1,NC,HS,45to64,0,0,1049
cbsnyt,7,9158,1,MI,SomeColl,30to44,1,0,605
cbsnyt,7,9158,1,MO,HS,18to29,0,0,710
cbsnyt,7,9158,0,CO,Bacc,18to29,1,0,727
cbsnyt,7,9158,1,IN,SomeColl,18to29,0,0,1169
cbsnyt,7,9158,0,IL,Bacc,45to64,0,0,442
cbsnyt,7,9158,0,NJ,Bacc,30to44,1,0,558
cbsnyt,7,9158,0,FL,SomeColl,45to64,1,0,676
cbsnyt,7,9158,1,GA,HS,45to64,1,0,827
cbsnyt,7,9158,0,OH,SomeColl,30to44,1,0,605
cbsnyt,7,9158,0,NY,Bacc,65plus,1,0,317
cbsnyt,7,9158,0,MO,HS,45to64,1,0,842
cbsnyt,7,9158,0,OH,NoHS,65plus,0,1,8562
cbsnyt,7,9158,1,CA,SomeColl,30to44,1,0,996
cbsnyt,7,9158,1,FL,HS,30to44,1,0,790
cbsnyt,7,9158,1,AZ,Bacc,45to64,1,0,764
cbsnyt,7,9158,0,SD,HS,30to44,1,0,804
cbsnyt,7,9158,0,FL,HS,45to64,0,1,836
cbsnyt,7,9158,1,IN,Bacc,30to44,1,0,558
cbsnyt,7,9158,1,SC,Bacc,45to64,0,0,434
cbsnyt,7,9158,1,NE,HS,65plus,1,0,895
cbsnyt,7,9158,0,MA,Bacc,30to44,0,0,708
cbsnyt,7,9158,1,AZ,HS,45to64,0,0,1171
cbsnyt,7,9158,1,OH,Bacc,45to64,1,0,696
cbsnyt,7,9158,1,MD,HS,18to29,1,0,1101
cbsnyt,7,9158,1,TN,HS,45to64,0,0,1049
cbsnyt,7,9158,1,PA,HS,30to44,1,0,1208
cbsnyt,7,9158,0,DE,SomeColl,45to64,1,0,676
cbsnyt,7,9158,1,CA,HS,30to44,1,0,441
cbsnyt,7,9158,0,IA,HS,18to29,1,0,560
cbsnyt,7,9158,0,MN,HS,45to64,0,0,1068
cbsnyt,7,9158,0,NC,SomeColl,18to29,1,0,906
cbsnyt,7,9158,0,OH,HS,18to29,1,0,1120
cbsnyt,7,9158,0,FL,HS,65plus,1,0,880
cbsnyt,7,9158,0,MN,Bacc,30to44,1,0,279
cbsnyt,7,9158,1,WA,Bacc,18to29,1,0,727
cbsnyt,7,9158,0,CA,Bacc,30to44,1,0,612
cbsnyt,7,9158,0,MN,HS,18to29,1,0,1120
cbsnyt,7,9158,0,CO,HS,18to29,1,0,1843
cbsnyt,7,9158,1,NY,NoHS,30to44,1,0,921
cbsnyt,7,9158,0,FL,Bacc,30to44,0,0,695
cbsnyt,7,9158,1,AZ,Bacc,65plus,0,0,441
cbsnyt,7,9158,0,CA,Bacc,30to44,0,0,1552
cbsnyt,7,9158,1,ND,SomeColl,30to44,0,0,384
cbsnyt,7,9158,1,IN,Bacc,45to64,1,0,1044
cbsnyt,7,9158,1,CA,Bacc,18to29,0,0,461
cbsnyt,7,9158,1,CA,NoHS,30to44,1,0,2019
cbsnyt,7,9158,0,MT,HS,30to44,1,0,1324
cbsnyt,7,9158,1,WV,HS,18to29,0,0,2094
cbsnyt,7,9158,NA,CA,Bacc,65plus,0,0,882
cbsnyt,7,9158,1,MO,Bacc,30to44,0,0,707
cbsnyt,7,9158,1,CA,Bacc,18to29,1,0,1091
cbsnyt,7,9158,1,WA,SomeColl,30to44,0,0,842
cbsnyt,7,9158,0,NE,HS,65plus,0,0,1136
cbsnyt,7,9158,1,CA,SomeColl,30to44,1,0,498
cbsnyt,7,9158,1,CA,Bacc,30to44,1,0,612
cbsnyt,7,9158,1,KS,SomeColl,18to29,0,0,585
cbsnyt,7,9158,1,WA,SomeColl,18to29,0,0,1283
cbsnyt,7,9158,0,IL,HS,45to64,1,0,842
cbsnyt,7,9158,1,WA,HS,30to44,0,0,1119
cbsnyt,7,9158,0,NY,Bacc,30to44,0,0,708
cbsnyt,7,9158,NA,OR,HS,45to64,0,0,1171
cbsnyt,7,9158,0,NE,Bacc,30to44,1,0,558
cbsnyt,7,9158,0,CA,HS,18to29,0,0,1169
cbsnyt,7,9158,1,CA,HS,45to64,1,0,924
cbsnyt,7,9158,1,WA,SomeColl,30to44,1,0,332
cbsnyt,7,9158,0,CA,HS,18to29,1,0,1229
cbsnyt,7,9158,0,CA,SomeColl,18to29,1,0,2024
cbsnyt,7,9158,0,SD,HS,30to44,0,0,510
cbsnyt,7,9158,0,CA,NoHS,65plus,0,0,2950
cbsnyt,7,9158,0,CA,NoHS,65plus,1,0,1163
cbsnyt,7,9158,0,WA,SomeColl,18to29,0,0,1283
cbsnyt,7,9158,0,WI,HS,18to29,0,0,1420
cbsnyt,7,9158,0,CA,SomeColl,45to64,0,0,1436
cbsnyt,7,9158,0,CA,Bacc,30to44,0,0,1164
cbsnyt,7,9158,0,NM,Bacc,30to44,1,0,1835
cbsnyt,7,9158,1,CA,Bacc,30to44,0,0,776
cbsnyt,7,9158,0,WA,HS,45to64,1,0,924
cbsnyt,7,9158,0,CA,HS,30to44,0,1,3565
cbsnyt,7,9158,1,NM,Bacc,45to64,1,0,764
cbsnyt,7,9158,1,AZ,Bacc,18to29,0,0,461
cbsnyt,7,9158,1,NM,Bacc,45to64,1,0,764
cbsnyt,7,9158,0,GA,SomeColl,18to29,0,0,1724
cbsnyt,7,9158,0,AL,HS,30to44,0,1,1597
cbsnyt,7,9158,0,TX,HS,45to64,1,1,1221
cbsnyt,7,9158,NA,NY,NoHS,45to64,1,0,1075
cbsnyt,7,9158,1,AL,SomeColl,45to64,0,0,1286
cbsnyt,7,9158,1,IN,HS,18to29,1,1,826
cbsnyt,7,9158,1,IN,SomeColl,18to29,1,0,922
cbsnyt,7,9158,1,NC,NoHS,65plus,1,0,2083
cbsnyt,7,9158,0,WA,HS,65plus,1,0,983
cbsnyt,7,9158,0,PA,Bacc,30to44,0,0,708
cbsnyt,7,9158,0,KS,HS,18to29,1,0,560
cbsnyt,7,9158,1,OH,SomeColl,30to44,1,0,605
cbsnyt,7,9158,1,IL,NoHS,45to64,1,0,4296
cbsnyt,7,9158,1,IN,HS,65plus,1,0,895
cbsnyt,7,9158,1,TX,NoHS,30to44,1,0,2712
cbsnyt,7,9158,0,FL,Bacc,45to64,0,0,868
cbsnyt,7,9158,0,CA,HS,45to64,1,0,924
cbsnyt,7,9158,1,NJ,NoHS,65plus,1,0,2122
cbsnyt,7,9158,1,OH,Bacc,18to29,1,0,331
cbsnyt,7,9158,0,IL,HS,45to64,0,1,1700
cbsnyt,7,9158,0,NY,SomeColl,18to29,1,0,1154
cbsnyt,7,9158,0,LA,SomeColl,30to44,1,1,439
cbsnyt,7,9158,0,OH,HS,30to44,0,0,1020
cbsnyt,7,9158,NA,SC,Bacc,65plus,1,0,311
cbsnyt,7,9158,0,FL,Bacc,30to44,1,0,822
cbsnyt,7,9158,0,CT,Bacc,30to44,1,0,279
cbsnyt,7,9158,0,TN,HS,18to29,0,1,1112
cbsnyt,7,9158,0,TX,NoHS,45to64,0,0,2678
cbsnyt,7,9158,0,NM,HS,30to44,1,0,882
cbsnyt,7,9158,0,TX,HS,45to64,0,0,1049
cbsnyt,7,9158,0,TX,Bacc,18to29,1,1,481
cbsnyt,7,9158,0,GA,HS,30to44,1,0,395
cbsnyt,7,9158,0,CA,HS,30to44,1,0,1324
cbsnyt,7,9158,0,FL,Bacc,65plus,0,0,790
cbsnyt,7,9158,0,CA,HS,30to44,0,0,1119
cbsnyt,7,9158,0,CA,HS,30to44,0,0,1119
cbsnyt,7,9158,0,CA,HS,18to29,1,0,1229
cbsnyt,7,9158,0,MI,SomeColl,18to29,0,0,1169
cbsnyt,7,9158,0,MD,NoHS,30to44,0,0,2294
cbsnyt,7,9158,0,MI,HS,18to29,1,1,826
cbsnyt,7,9158,0,CA,NoHS,18to29,1,0,1229
cbsnyt,7,9158,0,IL,NoHS,65plus,0,0,2688
cbsnyt,7,9158,0,NC,NoHS,45to64,0,0,2678
cbsnyt,7,9158,0,NJ,HS,18to29,1,0,1121
cbsnyt,7,9158,0,NJ,HS,30to44,1,0,1208
cbsnyt,7,9158,0,CA,NoHS,30to44,1,0,1009
cbsnyt,7,9158,0,KS,Bacc,18to29,1,0,331
cbsnyt,7,9158,0,CA,NoHS,18to29,1,0,614
cbsnyt,7,9158,0,PA,Bacc,45to64,0,0,884
cbsnyt,7,9158,0,FL,Bacc,30to44,0,0,695
cbsnyt,7,9158,1,AL,SomeColl,30to44,1,0,595
cbsnyt,7,9158,0,MA,HS,65plus,0,0,568
cbsnyt,7,9158,0,NY,NoHS,65plus,1,0,2122
cbsnyt,7,9158,NA,WA,NoHS,65plus,1,0,1163
cbsnyt,7,9158,NA,NC,Bacc,65plus,1,0,311
cbsnyt,7,9158,0,NE,NoHS,65plus,1,0,1060
cbsnyt,7,9158,1,PA,HS,45to64,1,0,843
cbsnyt,7,9158,1,CT,Bacc,65plus,1,0,317
cbsnyt,7,9158,1,AL,HS,18to29,1,1,1624
cbsnyt,7,9158,1,TN,HS,30to44,1,0,790
cbsnyt,7,9158,1,OH,Bacc,45to64,0,0,883
cbsnyt,7,9158,1,ND,SomeColl,30to44,0,0,768
cbsnyt,7,9158,1,AZ,SomeColl,30to44,0,0,211
cbsnyt,7,9158,0,FL,SomeColl,30to44,1,0,595
cbsnyt,7,9158,1,WA,Bacc,45to64,0,0,969
cbsnyt,7,9158,1,NY,Bacc,45to64,0,0,884
cbsnyt,7,9158,1,WA,HS,18to29,1,0,1229
cbsnyt,7,9158,1,IL,SomeColl,30to44,1,0,605
cbsnyt,7,9158,1,IN,NoHS,65plus,0,0,2688
cbsnyt,7,9158,NA,TN,HS,30to44,1,0,198
cbsnyt,7,9158,NA,PA,HS,65plus,0,0,1137
cbsnyt,7,9158,1,TX,HS,30to44,0,0,2005
cbsnyt,7,9158,1,PA,Bacc,18to29,0,0,1262
cbsnyt,7,9158,1,IN,Bacc,45to64,0,0,883
cbsnyt,7,9158,0,TX,Bacc,30to44,1,0,548
cbsnyt,7,9158,NA,IL,NoHS,65plus,1,0,1060
cbsnyt,7,9158,0,LA,SomeColl,45to64,1,1,499
cbsnyt,7,9158,NA,FL,HS,65plus,1,0,440
cbsnyt,7,9158,0,NY,HS,18to29,1,1,2481
cbsnyt,7,9158,0,CA,HS,30to44,1,0,882
cbsnyt,7,9158,0,TX,SomeColl,30to44,0,0,1132
cbsnyt,7,9158,1,TX,Bacc,30to44,1,0,548
cbsnyt,7,9158,1,MI,Bacc,30to44,0,0,354
cbsnyt,7,9158,1,CA,Bacc,45to64,0,0,969
cbsnyt,7,9158,0,CA,SomeColl,30to44,0,0,842
cbsnyt,7,9158,0,MS,NoHS,65plus,1,0,2083
cbsnyt,7,9158,0,NY,HS,45to64,0,0,1069
cbsnyt,7,9158,0,CA,HS,18to29,0,0,1558
cbsnyt,7,9158,1,TX,NoHS,45to64,1,0,2111
cbsnyt,7,9158,1,MS,HS,45to64,1,0,1241
cbsnyt,7,9158,1,FL,SomeColl,65plus,1,0,354
cbsnyt,7,9158,1,MS,NoHS,45to64,0,0,2678
cbsnyt,7,9158,1,TX,Bacc,45to64,0,0,868
cbsnyt,7,9158,1,OR,NoHS,65plus,1,0,1163
cbsnyt,7,9158,1,WI,SomeColl,65plus,0,0,457
cbsnyt,7,9158,1,CA,HS,30to44,0,0,1119
cbsnyt,7,9158,1,OH,NoHS,45to64,0,0,2724
cbsnyt,7,9158,1,IN,SomeColl,30to44,0,0,1151
cbsnyt,7,9158,1,WA,Bacc,30to44,1,0,612
cbsnyt,7,9158,1,FL,Bacc,65plus,1,0,311
cbsnyt,7,9158,0,WV,HS,65plus,1,0,880
cbsnyt,7,9158,1,CA,SomeColl,45to64,1,0,755
cbsnyt,7,9158,1,AZ,HS,65plus,0,0,1246
cbsnyt,7,9158,0,NC,HS,65plus,0,0,1116
cbsnyt,7,9158,1,WI,SomeColl,65plus,0,0,914
cbsnyt,7,9158,1,TX,Bacc,30to44,1,0,274
cbsnyt,7,9158,1,IL,NoHS,30to44,1,0,1840
cbsnyt,7,9158,1,MS,Bacc,65plus,1,0,623
cbsnyt,7,9158,1,CA,Bacc,45to64,1,0,1146
cbsnyt,7,9158,1,VA,SomeColl,45to64,0,0,1286
cbsnyt,7,9158,NA,DC,HS,18to29,1,1,1624
cbsnyt,7,9158,NA,NE,HS,18to29,1,0,1120
cbsnyt,7,9158,NA,LA,NoHS,30to44,1,0,1808
cbsnyt,7,9158,NA,NY,SomeColl,18to29,0,0,1171
cbsnyt,7,9158,NA,PA,NoHS,18to29,0,0,1422
cbsnyt,7,9158,NA,MA,Bacc,30to44,0,0,1416
cbsnyt,7,9158,NA,CT,HS,18to29,1,0,1121
cbsnyt,7,9158,NA,NJ,NoHS,65plus,1,0,3183
cbsnyt,7,9158,NA,GA,NoHS,45to64,0,0,2678
cbsnyt,7,9158,NA,KY,HS,30to44,1,1,1166
cbsnyt,7,9158,NA,LA,NoHS,18to29,0,1,1112
cbsnyt,7,9158,NA,NY,HS,45to64,1,0,843
cbsnyt,7,9158,NA,NJ,HS,30to44,1,0,805
cbsnyt,7,9158,0,PA,HS,30to44,1,0,805
cbsnyt,7,9158,0,PA,Bacc,30to44,1,0,558
cbsnyt,7,9158,1,NC,Bacc,45to64,1,0,684
cbsnyt,7,9158,0,TX,Bacc,65plus,1,0,311
cbsnyt,7,9158,1,TX,SomeColl,30to44,1,0,595
cbsnyt,7,9158,1,ME,NoHS,30to44,0,0,3504
cbsnyt,7,9158,0,NM,SomeColl,18to29,1,0,1012
cbsnyt,7,9158,0,TX,NoHS,30to44,1,1,1334
cbsnyt,7,9158,0,WA,SomeColl,65plus,0,0,1003
cbsnyt,7,9158,0,VA,NoHS,30to44,1,0,3617
cbsnyt,7,9158,1,VA,NoHS,18to29,1,0,1101
cbsnyt,7,9158,1,GA,HS,18to29,1,0,1101
cbsnyt,7,9158,1,TX,HS,30to44,1,0,395
cbsnyt,7,9158,1,AR,Bacc,45to64,1,0,684
cbsnyt,7,9158,0,ME,SomeColl,65plus,0,0,915
cbsnyt,7,9158,0,NY,HS,30to44,1,0,805
cbsnyt,7,9158,0,PA,HS,30to44,1,0,403
cbsnyt,7,9158,0,PA,Bacc,30to44,0,0,708
cbsnyt,7,9158,0,NJ,HS,18to29,1,0,3362
cbsnyt,7,9158,0,ME,HS,45to64,0,0,1069
cbsnyt,7,9158,1,NY,Bacc,65plus,0,0,402
cbsnyt,7,9158,1,NJ,SomeColl,18to29,1,0,462
cbsnyt,7,9158,0,NY,SomeColl,30to44,1,0,303
cbsnyt,7,9158,0,NY,HS,18to29,1,0,1121
cbsnyt,7,9158,0,PA,HS,45to64,1,0,843
cbsnyt,7,9158,NA,PA,SomeColl,65plus,1,0,722
cbsnyt,7,9158,0,NY,NoHS,45to64,1,0,2150
cbsnyt,7,9158,0,PA,HS,18to29,0,0,1422
cbsnyt,7,9158,0,NY,Bacc,30to44,0,1,564
cbsnyt,7,9158,0,PA,HS,45to64,0,0,534
cbsnyt,7,9158,0,NJ,Bacc,30to44,1,0,558
cbsnyt,7,9158,0,PA,SomeColl,30to44,1,0,606
cbsnyt,7,9158,0,NJ,HS,65plus,0,0,1137
cbsnyt,7,9158,0,MA,NoHS,65plus,1,0,5304
cbsnyt,7,9158,0,CT,NoHS,18to29,0,1,2264
cbsnyt,7,9158,0,NY,HS,30to44,1,0,805
cbsnyt,7,9158,1,FL,SomeColl,65plus,1,0,709
cbsnyt,7,9158,1,NY,HS,30to44,1,0,805
cbsnyt,7,9158,0,NY,NoHS,45to64,0,1,4343
cbsnyt,7,9158,0,PA,HS,30to44,1,0,805
cbsnyt,7,9158,0,NY,HS,45to64,1,0,1264
cbsnyt,7,9158,0,PA,SomeColl,30to44,1,0,303
cbsnyt,7,9158,1,VT,NoHS,45to64,0,0,2727
cbsnyt,7,9158,0,NY,HS,18to29,0,1,1132
cbsnyt,7,9158,0,NY,Bacc,65plus,0,0,805
cbsnyt,7,9158,1,KS,Bacc,65plus,1,0,634
cbsnyt,7,9158,1,NY,HS,45to64,1,0,1264
cbsnyt,7,9158,1,PA,Bacc,65plus,1,0,317
cbsnyt,7,9158,1,KY,HS,30to44,0,0,1003
cbsnyt,7,9158,1,NJ,HS,18to29,1,0,560
cbsnyt,7,9158,1,NJ,SomeColl,18to29,0,0,2341
cbsnyt,7,9158,1,CT,SomeColl,45to64,1,0,516
cbsnyt,7,9158,0,PA,NoHS,65plus,0,0,2691
cbsnyt,7,9158,0,PA,NoHS,65plus,0,0,1346
cbsnyt,7,9158,0,NY,Bacc,30to44,1,0,279
cbsnyt,7,9158,0,NY,SomeColl,65plus,1,1,1065
cbsnyt,7,9158,1,FL,SomeColl,30to44,0,0,566
cbsnyt,7,9158,1,OH,HS,65plus,1,0,1263
cbsnyt,7,9158,0,NJ,NoHS,65plus,1,0,3183
cbsnyt,7,9158,1,PA,SomeColl,65plus,0,0,915
cbsnyt,7,9158,NA,LA,SomeColl,30to44,0,0,755
cbsnyt,7,9158,1,MN,Bacc,30to44,1,0,558
cbsnyt,7,9158,NA,MI,HS,18to29,1,0,1120
cbsnyt,7,9158,0,CT,Bacc,30to44,1,0,558
cbsnyt,7,9158,0,MN,HS,18to29,1,0,1120
cbsnyt,7,9158,1,PA,Bacc,45to64,1,0,697
cbsnyt,7,9158,1,VA,SomeColl,30to44,0,0,755
cbsnyt,7,9158,1,IL,Bacc,30to44,1,0,558
cbsnyt,7,9158,1,MI,SomeColl,30to44,0,0,768
cbsnyt,7,9158,1,SD,HS,30to44,1,0,804
cbsnyt,7,9158,0,MN,SomeColl,65plus,0,0,457
cbsnyt,7,9158,0,MI,Bacc,30to44,0,0,707
cbsnyt,7,9158,0,WI,HS,65plus,0,0,1136
cbsnyt,7,9158,1,PA,HS,18to29,1,0,1121
cbsnyt,7,9158,0,OH,Bacc,30to44,1,0,558
cbsnyt,7,9158,1,MI,HS,45to64,1,0,842
cbsnyt,7,9158,1,PA,SomeColl,18to29,1,0,462
cbsnyt,7,9158,1,CT,HS,30to44,1,0,403
cbsnyt,7,9158,1,NC,SomeColl,45to64,1,0,1352
cbsnyt,7,9158,1,NY,Bacc,30to44,0,0,354
cbsnyt,7,9158,1,MI,HS,30to44,1,0,1206
cbsnyt,7,9158,1,MI,HS,30to44,1,0,804
cbsnyt,7,9158,0,MN,Bacc,30to44,1,0,558
